,datetime,amount,BANKNIFTY,NIFTY
569,2008-04-15,1005806.65,,
570,2008-04-16,1005806.65,,
571,2008-04-17,1005806.65,,
572,2008-04-21,1005806.65,,
573,2008-04-22,1005806.65,,
574,2008-04-23,1005806.65,,
575,2008-04-24,1005806.65,,
576,2008-04-25,1005806.65,,
577,2008-04-28,1005806.65,,
578,2008-04-29,1005806.65,,
579,2008-04-30,992768.86,0.0,0.0
580,2008-05-02,992768.86,-20.399999999999636,62.30999999999949
581,2008-05-05,992768.86,-57.349999999999454,26.359999999999673
582,2008-05-06,992768.86,-128.29999999999927,-21.25
583,2008-05-07,992768.86,-353.09999999999945,-30.390000000000327
584,2008-05-08,992768.86,-572.8999999999996,-84.19000000000051
585,2008-05-09,992768.86,-541.3499999999995,-183.28999999999996
586,2008-05-12,992768.86,-530.9499999999998,-153.25
587,2008-05-13,992768.86,-547.0499999999993,-208.09000000000015
588,2008-05-14,992768.86,-363.75,-154.14000000000033
589,2008-05-15,992768.86,-227.29999999999927,-50.64000000000033
590,2008-05-16,992768.86,-412.6999999999998,-8.19000000000051
591,2008-05-20,992768.86,-497.64999999999964,-60.94000000000051
592,2008-05-21,992768.86,-724.5999999999995,-48.25
593,2008-05-22,992768.86,-862.8499999999995,-140.4400000000005
594,2008-05-23,992768.86,-1104.4499999999998,-219.34000000000015
595,2008-05-26,992768.86,-1277.9499999999998,-290.84000000000015
596,2008-05-27,992768.86,-1091.0,-306.09000000000015
597,2008-05-28,992768.86,-1295.1499999999996,-247.53999999999996
598,2008-05-29,992768.86,-1287.5499999999993,-330.59000000000015
599,2008-05-30,992768.86,-1524.75,-295.78999999999996
600,2008-06-02,1003809.6599999999,,
601,2008-06-03,1003809.6599999999,,
602,2008-06-04,1003809.6599999999,,
603,2008-06-05,1003809.6599999999,,
604,2008-06-06,1003809.6599999999,,
605,2008-06-09,1003809.6599999999,,
606,2008-06-10,1003809.6599999999,,
607,2008-06-11,1003809.6599999999,,
608,2008-06-12,1003809.6599999999,,
609,2008-06-13,1003809.6599999999,,
610,2008-06-16,1003809.6599999999,,
611,2008-06-17,1003809.6599999999,,
612,2008-06-18,1003809.6599999999,,
613,2008-06-19,1003809.6599999999,,
614,2008-06-20,1003809.6599999999,,
615,2008-06-23,1003809.6599999999,,
616,2008-06-24,1003809.6599999999,,
617,2008-06-25,1003809.6599999999,,
618,2008-06-26,1003809.6599999999,,
619,2008-06-27,1003809.6599999999,,
620,2008-06-30,1003809.6599999999,,
621,2008-07-01,1003809.6599999999,,
622,2008-07-02,1003809.6599999999,,
623,2008-07-03,1003809.6599999999,,
624,2008-07-04,1003809.6599999999,,
625,2008-07-07,1003809.6599999999,,
626,2008-07-08,1003809.6599999999,,
627,2008-07-09,1003809.6599999999,,
628,2008-07-10,1003809.6599999999,,
629,2008-07-11,1003809.6599999999,,
630,2008-07-14,1003809.6599999999,,
631,2008-07-15,1003809.6599999999,,
632,2008-07-16,1003809.6599999999,,
633,2008-07-17,1003809.6599999999,,
634,2008-07-18,1003809.6599999999,,
635,2008-07-21,1003809.6599999999,,
636,2008-07-22,1003809.6599999999,,
637,2008-07-23,1003809.6599999999,,
638,2008-07-24,1003809.6599999999,,
639,2008-07-25,1003809.6599999999,,
640,2008-07-28,1003809.6599999999,,
641,2008-07-29,1003809.6599999999,,
642,2008-07-30,1003809.6599999999,,
643,2008-07-31,1003809.6599999999,,
644,2008-08-01,1003809.6599999999,,
645,2008-08-04,1003809.6599999999,,
646,2008-08-05,1003809.6599999999,,
647,2008-08-06,1003809.6599999999,,
648,2008-08-07,992838.3099999999,0.0,0.0
649,2008-08-08,992838.3099999999,275.6999999999998,5.649999999999636
650,2008-08-11,992838.3099999999,43.30000000000018,96.53999999999996
651,2008-08-12,992838.3099999999,-76.75,28.399999999999636
652,2008-08-13,992838.3099999999,-417.4499999999998,5.199999999999818
653,2008-08-14,992838.3099999999,-432.4499999999998,-93.15000000000055
654,2008-08-18,992838.3099999999,-455.10000000000036,-130.80000000000018
655,2008-08-19,992838.3099999999,-421.1999999999998,-155.60000000000036
656,2008-08-20,992838.3099999999,-735.9499999999998,-108.10000000000036
657,2008-08-21,992838.3099999999,-671.4499999999998,-240.0
658,2008-08-22,992838.3099999999,-586.6999999999998,-196.40000000000055
659,2008-08-25,992838.3099999999,-504.3000000000002,-188.5
660,2008-08-26,992838.3099999999,-623.9499999999998,-186.35000000000036
661,2008-08-27,992838.3099999999,-726.3500000000004,-231.75
662,2008-08-28,992838.3099999999,-345.4499999999998,-309.85000000000036
663,2008-08-29,992838.3099999999,-318.64999999999964,-163.85000000000036
664,2008-09-01,992838.3099999999,61.399999999999636,-175.21000000000004
665,2008-09-02,992838.3099999999,47.149999999999636,-19.850000000000364
666,2008-09-04,992838.3099999999,-158.89999999999964,-76.10000000000036
667,2008-09-05,992838.3099999999,91.35000000000036,-171.55000000000018
668,2008-09-08,992838.3099999999,-6.149999999999636,-41.55000000000018
669,2008-09-09,992838.3099999999,-19.949999999999818,-55.150000000000546
670,2008-09-10,992838.3099999999,-115.25,-123.60000000000036
671,2008-09-11,992838.3099999999,-253.35000000000036,-233.55000000000018
672,2008-09-12,1003064.4099999999,,
673,2008-09-15,1003064.4099999999,,
674,2008-09-16,1003064.4099999999,,
675,2008-09-17,1003064.4099999999,,
676,2008-09-18,1003064.4099999999,,
677,2008-09-19,1003064.4099999999,,
678,2008-09-22,1003064.4099999999,,
679,2008-09-23,1003064.4099999999,,
680,2008-09-24,1003064.4099999999,,
681,2008-09-25,1003064.4099999999,,
682,2008-09-26,1003064.4099999999,,
683,2008-09-29,1003064.4099999999,,
684,2008-09-30,1003064.4099999999,,
685,2008-10-01,1003064.4099999999,,
686,2008-10-03,1003064.4099999999,,
687,2008-10-06,1003064.4099999999,,
688,2008-10-07,1003064.4099999999,,
689,2008-10-08,1003064.4099999999,,
690,2008-10-10,1003064.4099999999,,
691,2008-10-13,1003064.4099999999,,
692,2008-10-14,1003064.4099999999,,
693,2008-10-15,1003064.4099999999,,
694,2008-10-16,1003064.4099999999,,
695,2008-10-17,1003064.4099999999,,
696,2008-10-20,1003064.4099999999,,
697,2008-10-21,1003064.4099999999,,
698,2008-10-22,1003064.4099999999,,
699,2008-10-23,1003064.4099999999,,
700,2008-10-24,1003064.4099999999,,
701,2008-10-27,1003064.4099999999,,
702,2008-10-28,1003064.4099999999,,
703,2008-10-29,1003064.4099999999,,
704,2008-10-31,1003064.4099999999,,
705,2008-11-03,1003064.4099999999,,
706,2008-11-04,1003064.4099999999,,
707,2008-11-05,1003064.4099999999,,
708,2008-11-06,1003064.4099999999,,
709,2008-11-07,1003064.4099999999,,
710,2008-11-10,1003064.4099999999,,
711,2008-11-11,1003064.4099999999,,
712,2008-11-12,1003064.4099999999,,
713,2008-11-14,1003064.4099999999,,
714,2008-11-17,1003064.4099999999,,
715,2008-11-18,1003064.4099999999,,
716,2008-11-19,1003064.4099999999,,
717,2008-11-20,1003064.4099999999,,
718,2008-11-21,1003064.4099999999,,
719,2008-11-24,1003064.4099999999,,
720,2008-11-25,1003064.4099999999,,
721,2008-11-26,1003064.4099999999,,
722,2008-11-28,1003064.4099999999,,
723,2008-12-01,1003064.4099999999,,
724,2008-12-02,1003064.4099999999,,
725,2008-12-03,1003064.4099999999,,
726,2008-12-04,1003064.4099999999,,
727,2008-12-05,1003064.4099999999,,
728,2008-12-08,1003064.4099999999,,
729,2008-12-10,1003064.4099999999,,
730,2008-12-11,1003064.4099999999,,
731,2008-12-12,1003064.4099999999,,
732,2008-12-15,1003064.4099999999,,
733,2008-12-16,1003064.4099999999,,
734,2008-12-17,1003064.4099999999,,
735,2008-12-18,1003064.4099999999,,
736,2008-12-19,1003064.4099999999,,
737,2008-12-22,1003064.4099999999,,
738,2008-12-23,1003064.4099999999,,
739,2008-12-24,995358.11,0.0,0.0
740,2008-12-26,995358.11,164.5,-59.59999999999991
741,2008-12-29,995358.11,272.75,5.349999999999909
742,2008-12-30,995358.11,212.10000000000036,62.65000000000009
743,2008-12-31,995358.11,327.10000000000036,42.30000000000018
744,2009-01-01,995358.11,405.65000000000055,116.59999999999991
745,2009-01-02,995358.11,569.9499999999998,129.9000000000001
746,2009-01-05,995358.11,605.8500000000004,204.5999999999999
747,2009-01-06,995358.11,195.10000000000036,195.95000000000027
748,2009-01-07,995358.11,117.25,3.550000000000182
749,2009-01-09,995358.11,-91.44999999999982,-43.84999999999991
750,2009-01-12,995358.11,-127.75,-143.75
751,2009-01-13,995358.11,-38.349999999999454,-171.9000000000001
752,2009-01-14,995358.11,-304.8099999999995,-81.54999999999973
753,2009-01-15,995358.11,-208.19999999999982,-180.1500000000001
754,2009-01-16,995358.11,-247.19999999999982,-88.40000000000009
755,2009-01-19,995358.11,-387.09999999999945,-70.65000000000009
756,2009-01-20,995358.11,-537.1499999999996,-120.25
757,2009-01-21,995358.11,-499.64999999999964,-210.69999999999982
758,2009-01-22,995358.11,-707.2999999999997,-203.04999999999973
759,2009-01-23,995358.11,-589.8999999999996,-238.29999999999973
760,2009-01-27,1002469.5599999999,,
761,2009-01-28,1002469.5599999999,,
762,2009-01-29,1002469.5599999999,,
763,2009-01-30,1002469.5599999999,,
764,2009-02-02,1002469.5599999999,,
765,2009-02-03,1002469.5599999999,,
766,2009-02-04,1002469.5599999999,,
767,2009-02-05,1002469.5599999999,,
768,2009-02-06,1002469.5599999999,,
769,2009-02-09,1002469.5599999999,,
770,2009-02-10,1002469.5599999999,,
771,2009-02-11,1002469.5599999999,,
772,2009-02-12,1002469.5599999999,,
773,2009-02-13,1002469.5599999999,,
774,2009-02-27,1002469.5599999999,,
775,2009-03-02,1002469.5599999999,,
776,2009-03-03,1002469.5599999999,,
777,2009-03-04,1002469.5599999999,,
778,2009-03-05,1002469.5599999999,,
779,2009-03-06,1002469.5599999999,,
780,2009-03-09,1002469.5599999999,,
781,2009-03-12,1002469.5599999999,,
782,2009-03-13,1002469.5599999999,,
783,2009-03-16,1002469.5599999999,,
784,2009-03-17,1002469.5599999999,,
785,2009-03-18,1002469.5599999999,,
786,2009-03-19,1002469.5599999999,,
787,2009-03-20,1002469.5599999999,,
788,2009-03-23,1002469.5599999999,,
789,2009-03-24,1002469.5599999999,,
790,2009-03-25,1002469.5599999999,,
791,2009-03-26,1002469.5599999999,,
792,2009-03-27,1002469.5599999999,,
793,2009-03-30,1002469.5599999999,,
794,2009-03-31,1002469.5599999999,,
795,2009-04-01,1002469.5599999999,,
796,2009-04-02,1002469.5599999999,,
797,2009-04-06,1002469.5599999999,,
798,2009-04-08,1002469.5599999999,,
799,2009-04-09,1002469.5599999999,,
800,2009-04-13,994037.51,0.0,0.0
801,2009-04-15,994037.51,-133.69999999999982,101.55000000000018
802,2009-04-16,994037.51,7.440000000000509,-13.099999999999909
803,2009-04-17,994037.51,-40.25,1.800000000000182
804,2009-04-20,994037.51,-195.5599999999995,-5.5
805,2009-04-21,994037.51,-236.14999999999964,-17.299999999999727
806,2009-04-22,994037.51,-81.05999999999949,-52.29999999999973
807,2009-04-23,994037.51,75.90000000000055,41.09999999999991
808,2009-04-24,994037.51,133.30000000000018,98.15000000000009
809,2009-04-27,994037.51,-118.14999999999964,87.40000000000009
810,2009-04-28,994037.51,81.5,-20.25
811,2009-04-29,994037.51,454.60000000000036,91.34999999999991
812,2009-05-04,994037.51,546.75,271.4000000000001
813,2009-05-05,994037.51,397.0,279.3000000000002
814,2009-05-06,994037.51,527.8500000000004,242.45000000000027
815,2009-05-07,994037.51,360.3000000000002,301.3000000000002
816,2009-05-08,994037.51,294.15000000000055,238.0999999999999
817,2009-05-11,994037.51,536.1000000000004,172.0
818,2009-05-12,994037.51,474.3000000000002,298.5
819,2009-05-13,994037.51,445.65000000000055,252.6500000000001
820,2009-05-14,994037.51,645.6000000000004,210.8499999999999
821,2009-05-15,994037.51,1717.1000000000004,289.0500000000002
822,2009-05-18,994037.51,2218.75,940.5400000000004
823,2009-05-19,994037.51,2095.3,935.8499999999999
824,2009-05-20,994037.51,1885.1000000000004,887.7000000000003
825,2009-05-21,994037.51,1986.8500000000004,828.2900000000004
826,2009-05-22,994037.51,2015.25,855.9000000000001
827,2009-05-25,994037.51,1801.6500000000005,854.9500000000003
828,2009-05-26,994037.51,2165.75,734.0999999999999
829,2009-05-27,994037.51,2289.1500000000005,893.4500000000003
830,2009-05-28,994037.51,2366.55,954.5000000000005
831,2009-05-29,994037.51,2314.6000000000004,1066.35
832,2009-06-01,994037.51,2293.75,1147.2900000000004
833,2009-06-02,994037.51,2212.8500000000004,1142.65
834,2009-06-03,994037.51,2300.45,1148.1
835,2009-06-04,994037.51,2293.8500000000004,1190.0400000000004
836,2009-06-05,994037.51,1925.6000000000004,1204.2900000000004
837,2009-06-08,994037.51,2136.3,1047.2900000000004
838,2009-06-09,994037.51,2289.5,1168.35
839,2009-06-10,994037.51,2202.2,1272.65
840,2009-06-11,994037.51,2033.6500000000005,1255.1
841,2009-06-12,994037.51,2031.75,1200.7900000000004
842,2009-06-15,994037.51,2224.7,1101.4
843,2009-06-16,994037.51,2032.3000000000002,1135.2000000000003
844,2009-06-17,994037.51,2031.6999999999998,973.5400000000004
845,2009-06-18,994037.51,2174.1000000000004,868.7900000000004
846,2009-06-19,994037.51,2180.1000000000004,931.0000000000005
847,2009-06-22,994037.51,2041.8500000000004,852.6500000000001
848,2009-06-23,994037.51,2058.45,864.4000000000001
849,2009-06-24,994037.51,2073.55,910.3499999999999
850,2009-06-25,994037.51,2349.0,859.2500000000005
851,2009-06-26,994037.51,2459.1500000000005,992.9000000000001
852,2009-06-29,994037.51,2289.4000000000005,1008.3499999999999
853,2009-06-30,994037.51,2403.1500000000005,908.5000000000005
854,2009-07-01,994037.51,2348.5,958.2900000000004
855,2009-07-02,994037.51,2516.6000000000004,966.2500000000005
856,2009-07-03,994037.51,1897.0,1041.65
857,2009-07-06,994037.51,1903.1500000000005,783.0999999999999
858,2009-07-07,994037.51,1612.3000000000002,819.5400000000004
859,2009-07-08,994037.51,1623.3000000000002,696.3000000000002
860,2009-07-09,1004639.0599999999,,
861,2009-07-10,1004639.0599999999,,
862,2009-07-13,1004639.0599999999,,
863,2009-07-14,1004639.0599999999,,
864,2009-07-15,1004639.0599999999,,
865,2009-07-16,1004639.0599999999,,
866,2009-07-17,1004639.0599999999,,
867,2009-07-20,1004639.0599999999,,
868,2009-07-21,1004639.0599999999,,
869,2009-07-22,1004639.0599999999,,
870,2009-07-23,1004639.0599999999,,
871,2009-07-24,1004639.0599999999,,
872,2009-07-27,1004639.0599999999,,
873,2009-07-28,1004639.0599999999,,
874,2009-07-29,1004639.0599999999,,
875,2009-07-30,1004639.0599999999,,
876,2009-07-31,1004639.0599999999,,
877,2009-08-03,1004639.0599999999,,
878,2009-08-04,992351.0599999999,0.0,0.0
879,2009-08-05,992351.0599999999,-135.69999999999982,13.640000000000327
880,2009-08-06,992351.0599999999,-358.0,-95.0
881,2009-08-07,992351.0599999999,-447.5,-199.10999999999967
882,2009-08-10,992351.0599999999,-389.25,-242.85999999999967
883,2009-08-11,992351.0599999999,-435.4499999999998,-209.14999999999964
884,2009-08-12,992351.0599999999,-135.10000000000036,-223.0
885,2009-08-13,992351.0599999999,-188.55000000000018,-75.5
886,2009-08-14,992351.0599999999,-502.64999999999964,-100.44999999999982
887,2009-08-17,992351.0599999999,-400.25,-292.6099999999997
888,2009-08-18,992351.0599999999,-500.8000000000002,-221.60999999999967
889,2009-08-19,992351.0599999999,-346.3000000000002,-286.39999999999964
890,2009-08-20,992351.0599999999,-230.39999999999964,-227.05000000000018
891,2009-08-21,992351.0599999999,-100.10000000000036,-151.69999999999982
892,2009-08-24,992351.0599999999,-183.0,-37.69999999999982
893,2009-08-25,992351.0599999999,-189.14999999999964,-21.149999999999636
894,2009-08-26,992351.0599999999,-221.85000000000036,0.3500000000003638
895,2009-08-27,992351.0599999999,-125.10000000000036,7.699999999999818
896,2009-08-28,992351.0599999999,-175.85000000000036,51.850000000000364
897,2009-08-31,992351.0599999999,-230.30000000000018,-18.399999999999636
898,2009-09-01,992351.0599999999,-267.9499999999998,-55.149999999999636
899,2009-09-02,992351.0599999999,-256.5,-72.14999999999964
900,2009-09-03,992351.0599999999,-163.35000000000036,-86.94999999999982
901,2009-09-04,992351.0599999999,43.149999999999636,-0.10999999999967258
902,2009-09-07,992351.0599999999,110.39999999999964,102.39000000000033
903,2009-09-08,992351.0599999999,168.69999999999982,124.75
904,2009-09-09,992351.0599999999,220.80000000000018,133.75
905,2009-09-10,992351.0599999999,307.4499999999998,138.89000000000033
906,2009-09-11,992351.0599999999,378.10000000000036,149.05000000000018
907,2009-09-14,992351.0599999999,603.2000000000007,128.10000000000036
908,2009-09-15,992351.0599999999,755.2900000000009,211.60000000000036
909,2009-09-16,992351.0599999999,825.8500000000004,277.8900000000003
910,2009-09-17,992351.0599999999,771.75,285.0500000000002
911,2009-09-18,992351.0599999999,844.5,295.5500000000002
912,2009-09-22,992351.0599999999,816.2000000000007,339.6999999999998
913,2009-09-23,992351.0599999999,937.5,289.4499999999998
914,2009-09-24,992351.0599999999,848.75,306.0500000000002
915,2009-09-25,992351.0599999999,880.2000000000007,278.4499999999998
916,2009-09-29,992351.0599999999,1204.8500000000004,326.35000000000036
917,2009-09-30,992351.0599999999,1253.5400000000009,403.4499999999998
918,2009-10-01,992351.0599999999,1054.2000000000007,402.8900000000003
919,2009-10-05,992351.0599999999,1200.8999999999996,322.6999999999998
920,2009-10-06,992351.0599999999,1142.5,346.8900000000003
921,2009-10-07,992351.0599999999,1227.1000000000004,305.25
922,2009-10-08,992351.0599999999,1089.2900000000009,321.75
923,2009-10-09,992351.0599999999,1356.2900000000009,264.6999999999998
924,2009-10-12,992351.0599999999,1542.5,373.75
925,2009-10-14,992351.0599999999,1689.25,437.6999999999998
926,2009-10-15,992351.0599999999,1919.2000000000007,428.35000000000036
927,2009-10-16,992351.0599999999,1905.8999999999996,461.6400000000003
928,2009-10-17,992351.0599999999,1868.8999999999996,461.3000000000002
929,2009-10-20,992351.0599999999,1665.5400000000009,433.9499999999998
930,2009-10-21,992351.0599999999,1482.6000000000004,383.10000000000036
931,2009-10-22,992351.0599999999,1580.8999999999996,308.10000000000036
932,2009-10-23,992351.0599999999,1426.3500000000004,316.5500000000002
933,2009-10-26,992351.0599999999,1091.2900000000009,290.3900000000003
934,2009-10-27,992351.0599999999,1001.6000000000004,166.19999999999982
935,2009-10-28,992351.0599999999,810.3500000000004,145.64000000000033
936,2009-10-29,992351.0599999999,831.1000000000004,70.05000000000018
937,2009-10-30,992351.0599999999,647.9500000000007,31.199999999999818
938,2009-11-03,992351.0599999999,899.25,-116.60999999999967
939,2009-11-04,992351.0599999999,929.7000000000007,30.300000000000182
940,2009-11-05,992351.0599999999,1116.25,85.05000000000018
941,2009-11-06,1006284.7,,
942,2009-11-09,1006284.7,,
943,2009-11-10,1006284.7,,
944,2009-11-11,1006284.7,,
945,2009-11-12,1006284.7,,
946,2009-11-13,1006284.7,,
947,2009-11-16,1006284.7,,
948,2009-11-17,1006284.7,,
949,2009-11-18,1006284.7,,
950,2009-11-19,1006284.7,,
951,2009-11-20,1006284.7,,
952,2009-11-23,1006284.7,,
953,2009-11-24,1006284.7,,
954,2009-11-25,1006284.7,,
955,2009-11-26,1006284.7,,
956,2009-11-27,1006284.7,,
957,2009-11-30,1006284.7,,
958,2009-12-01,991835.45,0.0,0.0
959,2009-12-02,991835.45,18.0,1.25
960,2009-12-03,991835.45,-82.20999999999913,9.699999999999818
961,2009-12-04,991835.45,-330.5,-13.109999999999673
962,2009-12-14,991835.45,-592.7999999999993,-16.300000000000182
963,2009-12-15,991835.45,-659.8500000000004,-88.94999999999982
964,2009-12-16,991835.45,-630.0499999999993,-79.94999999999982
965,2009-12-17,991835.45,-727.2999999999993,-80.25
966,2009-12-18,991835.45,-717.7099999999991,-134.30000000000018
967,2009-12-21,991835.45,-614.75,-169.39999999999964
968,2009-12-22,991835.45,-408.2099999999991,-136.14999999999964
969,2009-12-23,991835.45,-359.14999999999964,22.600000000000364
970,2009-12-24,991835.45,-335.35000000000036,56.39000000000033
971,2009-12-29,991835.45,-332.64999999999964,65.94999999999982
972,2009-12-30,991835.45,-297.75,47.44999999999982
973,2009-12-31,991835.45,-214.89999999999964,79.05000000000018
974,2010-01-04,1006259.7999999999,,
975,2010-01-05,1006259.7999999999,,
976,2010-01-06,1006259.7999999999,,
977,2010-01-07,1006259.7999999999,,
978,2010-01-08,1006259.7999999999,,
979,2010-01-11,1006259.7999999999,,
980,2010-01-12,1006259.7999999999,,
981,2010-01-13,1006259.7999999999,,
982,2010-01-14,1006259.7999999999,,
983,2010-01-15,1006259.7999999999,,
984,2010-01-18,1006259.7999999999,,
985,2010-01-19,1006259.7999999999,,
986,2010-01-20,1006259.7999999999,,
987,2010-01-21,992393.0099999999,0.0,0.0
988,2010-01-22,992393.0099999999,-76.04999999999927,-58.14000000000033
989,2010-01-25,1005730.69,,
990,2010-01-27,1005730.69,,
991,2010-01-28,1005730.69,,
992,2010-01-29,1005730.69,,
993,2010-02-01,1005730.69,,
994,2010-02-02,1005730.69,,
995,2010-02-03,1005730.69,,
996,2010-02-04,1005730.69,,
997,2010-02-05,1005730.69,,
998,2010-02-06,1005730.69,,
999,2010-02-08,1005730.69,,
1000,2010-02-09,1005730.69,,
1001,2010-02-10,1005730.69,,
1002,2010-02-11,1005730.69,,
1003,2010-02-15,1005730.69,,
1004,2010-02-16,1005730.69,,
1005,2010-02-17,1005730.69,,
1006,2010-02-18,1005730.69,,
1007,2010-02-19,1005730.69,,
1008,2010-02-22,1005730.69,,
1009,2010-02-23,1005730.69,,
1010,2010-02-24,1005730.69,,
1011,2010-02-25,1005730.69,,
1012,2010-02-26,1005730.69,,
1013,2010-03-02,1005730.69,,
1014,2010-03-03,1005730.69,,
1015,2010-03-04,1005730.69,,
1016,2010-03-05,1005730.69,,
1017,2010-03-08,1005730.69,,
1018,2010-03-09,1005730.69,,
1019,2010-03-10,1005730.69,,
1020,2010-03-11,1005730.69,,
1021,2010-03-12,991508.19,0.0,0.0
1022,2010-03-15,991508.19,17.450000000000728,-8.109999999999673
1023,2010-03-16,991508.19,102.89999999999964,61.100000000000364
1024,2010-03-17,991508.19,166.79000000000087,94.89000000000033
1025,2010-03-18,991508.19,185.29000000000087,108.89999999999964
1026,2010-03-19,991508.19,101.45000000000073,125.80000000000018
1027,2010-03-22,991508.19,137.39999999999964,68.19999999999982
1028,2010-03-23,991508.19,232.75,88.30000000000018
1029,2010-03-25,991508.19,370.7000000000007,123.39999999999964
1030,2010-03-26,991508.19,432.10000000000036,145.0
1031,2010-03-29,991508.19,384.7900000000009,165.85000000000036
1032,2010-03-30,991508.19,374.10000000000036,125.44999999999982
1033,2010-03-31,991508.19,422.25,112.10000000000036
1034,2010-04-01,991508.19,613.1000000000004,153.5
1035,2010-04-05,991508.19,642.7000000000007,231.39999999999964
1036,2010-04-06,991508.19,595.5400000000009,229.0
1037,2010-04-07,991508.19,434.5,237.64999999999964
1038,2010-04-08,991508.19,571.0,167.44999999999982
1039,2010-04-09,991508.19,489.9500000000007,224.75
1040,2010-04-12,991508.19,397.5,202.69999999999982
1041,2010-04-13,991508.19,259.10000000000036,185.94999999999982
1042,2010-04-15,991508.19,268.25,136.60000000000036
1043,2010-04-16,991508.19,217.39999999999964,125.60000000000036
1044,2010-04-19,991508.19,360.60000000000036,66.64000000000033
1045,2010-04-20,991508.19,469.7900000000009,93.10000000000036
1046,2010-04-21,991508.19,537.75,107.89999999999964
1047,2010-04-22,991508.19,727.7900000000009,132.35000000000036
1048,2010-04-23,991508.19,753.6499999999996,167.10000000000036
1049,2010-04-26,991508.19,670.9500000000007,185.44999999999982
1050,2010-04-27,991508.19,549.3999999999996,171.35000000000036
1051,2010-04-28,991508.19,718.2900000000009,78.44999999999982
1052,2010-04-29,991508.19,784.8500000000004,117.14999999999964
1053,2010-04-30,991508.19,690.0,141.0
1054,2010-05-03,991508.19,538.2000000000007,85.75
1055,2010-05-04,991508.19,496.35000000000036,11.5
1056,2010-05-05,991508.19,496.5,-12.109999999999673
1057,2010-05-06,991508.19,190.60000000000036,-46.149999999999636
1058,2010-05-07,1006182.49,,
1059,2010-05-10,1006182.49,,
1060,2010-05-11,1006182.49,,
1061,2010-05-12,1006182.49,,
1062,2010-05-13,1006182.49,,
1063,2010-05-14,1006182.49,,
1064,2010-05-17,1006182.49,,
1065,2010-05-18,1006182.49,,
1066,2010-05-19,1006182.49,,
1067,2010-05-20,1006182.49,,
1068,2010-05-21,1006182.49,,
1069,2010-05-24,1006182.49,,
1070,2010-05-25,1006182.49,,
1071,2010-05-26,1006182.49,,
1072,2010-05-27,1006182.49,,
1073,2010-05-28,1006182.49,,
1074,2010-05-31,1006182.49,,
1075,2010-06-01,1006182.49,,
1076,2010-06-02,1006182.49,,
1077,2010-06-03,1006182.49,,
1078,2010-06-04,1006182.49,,
1079,2010-06-07,1006182.49,,
1080,2010-06-08,1006182.49,,
1081,2010-06-09,1006182.49,,
1082,2010-06-10,1006182.49,,
1083,2010-06-11,1006182.49,,
1084,2010-06-14,1006182.49,,
1085,2010-06-15,1006182.49,,
1086,2010-06-16,1006182.49,,
1087,2010-06-17,1006182.49,,
1088,2010-06-18,1006182.49,,
1089,2010-06-21,1006182.49,,
1090,2010-06-22,1006182.49,,
1091,2010-06-23,991185.74,0.0,0.0
1092,2010-06-24,991185.74,-222.5,-2.5499999999992724
1093,2010-06-25,991185.74,-131.39999999999964,-54.099999999999454
1094,2010-06-28,991185.74,-292.2000000000007,10.350000000000364
1095,2010-06-29,991185.74,-209.0,-67.0
1096,2010-06-30,991185.74,-324.2000000000007,-10.649999999999636
1097,2010-07-01,991185.74,-316.4500000000007,-71.75
1098,2010-07-02,991185.74,-288.25,-86.04999999999927
1099,2010-07-05,991185.74,-122.70000000000073,-87.25999999999931
1100,2010-07-06,991185.74,-224.35000000000036,-34.099999999999454
1101,2010-07-07,991185.74,-107.0,-82.04999999999927
1102,2010-07-08,991185.74,40.100000000000364,-26.299999999999272
1103,2010-07-09,991185.74,177.0,29.300000000000182
1104,2010-07-12,991185.74,258.0,59.850000000000364
1105,2010-07-13,991185.74,283.0499999999993,77.5
1106,2010-07-14,991185.74,258.5,63.0
1107,2010-07-15,991185.74,339.85000000000036,55.600000000000364
1108,2010-07-16,991185.74,358.89999999999964,70.75
1109,2010-07-19,991185.74,302.39999999999964,63.30000000000018
1110,2010-07-20,991185.74,318.5499999999993,44.850000000000364
1111,2010-07-21,991185.74,386.64999999999964,76.20000000000073
1112,2010-07-22,991185.74,420.2999999999993,118.80000000000018
1113,2010-07-23,991185.74,350.39999999999964,125.95000000000073
1114,2010-07-26,991185.74,417.0499999999993,95.45000000000073
1115,2010-07-27,991185.74,394.5499999999993,107.45000000000073
1116,2010-07-28,991185.74,506.10000000000036,74.40000000000055
1117,2010-07-29,991185.74,487.39999999999964,85.75
1118,2010-07-30,991185.74,737.8999999999996,44.45000000000073
1119,2010-08-02,991185.74,829.0499999999993,108.5
1120,2010-08-03,991185.74,815.6999999999989,116.40000000000055
1121,2010-08-04,991185.74,781.2999999999993,144.70000000000073
1122,2010-08-05,991185.74,710.0499999999993,123.95000000000073
1123,2010-08-06,991185.74,850.5,116.10000000000036
1124,2010-08-09,991185.74,846.3500000000004,163.0
1125,2010-08-10,991185.74,755.0499999999993,137.55000000000018
1126,2010-08-11,991185.74,910.0499999999993,97.45000000000073
1127,2010-08-12,991185.74,1063.75,93.30000000000018
1128,2010-08-13,991185.74,1006.9499999999989,128.95000000000073
1129,2010-08-16,991185.74,1096.6499999999996,95.15000000000055
1130,2010-08-17,991185.74,1220.449999999999,91.0
